sr_no,state,mp_name,constituency,allocated_amount,project_count,spent_percentage,completion_percentage,state_median,state_mad,deviation_score,is_high_spender,is_low_spender,efficiency_score,financial_risk,duplicate_risk,performance_risk,risk_score,risk_level,risk_explanation,explanation_summary
278,Tamil Nadu,Manickam Tagore B,VIRUDHUNAGAR,147000000.0,14,88.87383489839748,74.41927524902816,147000000.0,1.0,0.0,False,False,0.8373586594311578,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹130,644,537.30 vs ₹109,396,334.62.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
279,Jharkhand,MANISH JAISWAL,HAZARIBAGH,147000000.0,13,32.65785007641048,34.700713419675594,147000000.0,1.0,0.0,False,False,1.0625535158770516,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹48,007,039.61 vs ₹51,010,048.73.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
280,Chandigarh,MANISH TEWARI,CHANDIGARH,178351443.75,11,76.58668174662701,60.043223066712414,178351443.75,1.0,0.0,False,False,0.7839903975126433,20,0,50,28.18,BLUE,"{'financial': 'Allocation is within the expected state range around the median ₹178,351,443.75.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending exceeds expected benchmarks moderately: ₹136,593,452.62 vs ₹107,087,955.21.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 50}"
281,Rajasthan,MANJU SHARMA,JAIPUR,167082901.11,9,79.78472406764988,42.31948815403699,147000000.0,1.0,20082901.11000001,True,False,0.5304209376992277,80,0,80,52.73,YELLOW,"{'financial': 'Allocation is 3x above the state median threshold: ₹167,082,901.11 > ₹147,000,003.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is materially higher than expected for the completion rate: ₹133,306,631.61 vs ₹70,708,628.54.', 'combined': 'Overall risk level YELLOW from financial, duplicate, and performance indicators.'}","{'financial': 80, 'duplicate': 0, 'performance': 80}"
282,Rajasthan,MANNA LAL RAWAT,UDAIPUR(ST),147000000.0,14,31.471129060435324,35.457556570517866,147000000.0,1.0,0.0,False,False,1.1266693515325503,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹46,262,559.72 vs ₹52,122,608.16.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
283,Haryana,MANOHAR LAL,KARNAL,147000000.0,5,44.98832070852082,95.64066252792168,147000000.0,1.0,0.0,False,False,2.0,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹66,132,831.44 vs ₹140,591,773.92.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
284,Bihar,MANOJ KUMAR,SASARAM(SC),147000000.0,13,31.716042984104977,32.211303605160495,147000000.0,1.0,0.0,False,False,1.0156154606456969,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹46,622,583.19 vs ₹47,350,616.30.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
285,West Bengal,MANOJ TIGGA,ALIPURDUARS(ST),147000000.0,8,33.62058789065721,38.84454658777865,147000000.0,1.0,0.0,False,False,1.1553797546346034,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹49,422,264.20 vs ₹57,101,483.48.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
286,Delhi,Manoj Tiwari,NORTH EAST DELHI,225843858.0,6,94.31442145166876,99.38444640454864,147559100.0,424969.0,184.21286729149656,True,False,1.053756624648098,80,0,0,30.91,BLUE,"{'financial': 'Allocation is 3x above the state median threshold: ₹225,843,858.00 > ₹148,834,007.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹213,003,328.06 vs ₹224,453,668.01.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 80, 'duplicate': 0, 'performance': 0}"
287,Gujarat,Mansukhbhai Dhanjibhai Vasava,BHARUCH,147000000.0,11,72.51277732353849,62.25231070496311,147000000.0,1.0,0.0,False,False,0.8585012600910996,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹106,593,782.67 vs ₹91,510,896.74.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
288,Jammu And Kashmir,MIAN ALTAF AHMAD,ANANTNAG,147000000.0,13,36.52254705838513,43.73094914322397,147000000.0,1.0,0.0,False,False,1.197368548072933,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹53,688,144.18 vs ₹64,284,495.24.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
289,Andhra Pradesh,Midhun Reddy,RAJAMPET,178951477.11,9,86.08771286541135,62.55036664610412,156430260.11,9430260.110000014,2.388186193943697,True,False,0.7265887844400598,50,0,50,36.36,BLUE,"{'financial': 'Allocation exceeds the state median by more than 2*MAD: ₹178,951,477.11 > ₹175,290,780.33.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending exceeds expected benchmarks moderately: ₹154,055,233.78 vs ₹111,934,805.05.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 50, 'duplicate': 0, 'performance': 50}"
290,Bihar,MISHA BHARTI,PATALIPUTRA,147000000.0,14,77.24666073297026,97.83151856962051,147000000.0,1.0,0.0,False,False,1.2664821707673417,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹113,552,591.28 vs ₹143,812,332.30.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
291,Gujarat,Mitesh Rameshbhai Bakabhai Patel,ANAND,147000000.0,10,89.03328775223112,25.419783248037568,147000000.0,1.0,0.0,False,False,0.285508756216863,20,0,80,36.36,BLUE,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is materially higher than expected for the completion rate: ₹130,878,933.00 vs ₹37,367,081.37.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 80}"
292,Ladakh,Mohamed Haneefa,LADAKH,161114542.0,8,60.70831820169428,40.71259117437713,161114542.0,1.0,0.0,False,False,0.67062624003379,20,0,50,28.18,BLUE,"{'financial': 'Allocation is within the expected state range around the median ₹161,114,542.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending exceeds expected benchmarks moderately: ₹97,809,928.83 vs ₹65,593,904.81.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 50}"
293,Uttar Pradesh,MOHIBBULLAH,RAMPUR,147000000.0,5,37.47442539126632,64.46794899135853,147000000.0,1.0,0.0,False,False,1.720318545735013,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹55,087,405.33 vs ₹94,767,885.02.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
294,Maharashtra,MOHITE PATIL DHAIRYASHEEL RAJSINH,MADHA,195613601.7,14,45.56656036109668,72.35874972532403,147000000.0,1.0,48613601.69999999,True,False,1.5879791924584614,80,0,0,30.91,BLUE,"{'financial': 'Allocation is 3x above the state median threshold: ₹195,613,601.70 > ₹147,000,003.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹89,134,389.89 vs ₹141,543,556.48.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 80, 'duplicate': 0, 'performance': 0}"
295,Bihar,Mr Gopal Jee Thakur,DARBHANGA,147000000.0,8,65.24233978514683,21.982754428261853,147000000.0,1.0,0.0,False,False,0.3369400070667986,20,0,80,36.36,BLUE,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is materially higher than expected for the completion rate: ₹95,906,239.48 vs ₹32,314,649.01.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 80}"
296,West Bengal,Ms Mahua Moitra,KRISHNANAGAR,159865046.0,5,45.58463134058573,77.42156354547208,147000000.0,1.0,12865046.0,True,False,1.6984137256045049,80,0,0,30.91,BLUE,"{'financial': 'Allocation is 3x above the state median threshold: ₹159,865,046.00 > ₹147,000,003.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹72,873,891.86 vs ₹123,770,018.18.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 80, 'duplicate': 0, 'performance': 0}"
297,Lakshadweep,MUHAMMED HAMDULLAH SAYEED,LAKSHADWEEP(ST),153942460.41,11,47.32785028812224,82.79614022470494,153942460.41,1.0,0.0,False,False,1.7494168807722943,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹153,942,460.41.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹72,857,657.19 vs ₹127,458,415.39.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
298,Uttar Pradesh,Mukesh Rajput,FARRUKHABAD,147000000.0,10,31.27739621562691,65.80784715781408,147000000.0,1.0,0.0,False,False,2.0,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹45,977,772.44 vs ₹96,737,535.32.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
299,Gujarat,MUKESHKUMAR CHANDRAKAANT DALAL,SURAT,147000000.0,7,43.672360194489706,76.77914075586304,147000000.0,1.0,0.0,False,False,1.7580717051685824,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹64,198,369.49 vs ₹112,865,336.91.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
300,Rajasthan,MURARI LAL MEENA,DAUSA(ST),147000000.0,10,33.78513461456572,98.60700800652832,147000000.0,1.0,0.0,False,False,2.0,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹49,664,147.88 vs ₹144,952,301.77.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
301,Tamil Nadu,MURASOLI S,THANJAVUR,147000000.0,10,32.69512068853705,25.26461431095264,147000000.0,1.0,0.0,False,False,0.7727334776228686,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹48,061,827.41 vs ₹37,138,983.04.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
302,Maharashtra,MURLIDHAR MOHOL,PUNE,147000000.0,12,34.175808605905054,79.25770071942495,147000000.0,1.0,0.0,False,False,2.0,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹50,238,438.65 vs ₹116,508,820.06.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
303,Odisha,NABA CHARAN MAJHI,MAYURBHANJ (ST),147563957.11,9,88.06920351086058,32.5051747624666,147000000.0,1.0,563957.1100000143,True,False,0.3690867348250528,80,0,80,52.73,YELLOW,"{'financial': 'Allocation is 3x above the state median threshold: ₹147,563,957.11 > ₹147,000,003.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is materially higher than expected for the completion rate: ₹129,958,401.70 vs ₹47,965,922.15.', 'combined': 'Overall risk level YELLOW from financial, duplicate, and performance indicators.'}","{'financial': 80, 'duplicate': 0, 'performance': 80}"
304,Jharkhand,NALIN SOREN,DUMKA(ST),147364097.11,9,69.0195567996029,86.91037880278058,147000000.0,1.0,364097.1100000143,True,False,1.2592138059524691,80,0,0,30.91,BLUE,"{'financial': 'Allocation is 3x above the state median threshold: ₹147,364,097.11 > ₹147,000,003.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹101,710,046.71 vs ₹128,074,695.02.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 80, 'duplicate': 0, 'performance': 0}"
305,Uttar Pradesh,NARAYAN DAS AHIRWAR,JALAUN(SC),147000000.0,6,90.27688693875317,28.16244626667717,147000000.0,1.0,0.0,False,False,0.3119563292626994,20,0,80,36.36,BLUE,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is materially higher than expected for the completion rate: ₹132,707,023.80 vs ₹41,398,796.01.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 80}"
306,Maharashtra,NARAYAN TATU RANE,RATNAGIRI-SINDHUDURG,147000000.0,5,56.708943906237565,56.33746905534771,147000000.0,1.0,0.0,False,False,0.9934494486177692,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹83,362,147.54 vs ₹82,816,079.51.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
307,Uttar Pradesh,NARESH CHANDRA UTTAM PATEL,FATEHPUR,147000000.0,11,87.37232688163928,40.00581935810992,147000000.0,1.0,0.0,False,False,0.457877462875684,20,0,80,36.36,BLUE,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is materially higher than expected for the completion rate: ₹128,437,320.52 vs ₹58,808,554.46.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 80}"
308,Maharashtra,NARESH GANPAT MHASKE,THANE,147000000.0,6,92.8782872913093,85.89719932488498,147000000.0,1.0,0.0,False,False,0.9248361681721328,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹136,531,082.32 vs ₹126,268,883.01.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
309,Haryana,NAVEEN JINDAL,KURUKSHETRA,147000000.0,9,72.79679971268747,50.86381769950016,147000000.0,1.0,0.0,False,False,0.6987095298179062,20,0,50,28.18,BLUE,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending exceeds expected benchmarks moderately: ₹107,011,295.58 vs ₹74,769,812.02.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 50}"
310,Uttar Pradesh,NEERAJ MAURYA,AONLA,147000000.0,6,61.30252193268032,86.27090438071929,147000000.0,1.0,0.0,False,False,1.407297802127262,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹90,114,707.24 vs ₹126,818,229.44.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
311,Maharashtra,NILESH DNYANDEV LANKE,AHMEDNAGAR,147000000.0,13,44.357727308728606,61.13771872720026,147000000.0,1.0,0.0,False,False,1.3782878978826705,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹65,205,859.14 vs ₹89,872,446.53.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
312,Gujarat,NIMUBEN JAYANTIBHAI BAMBHANIYA,BHAVNAGAR,147000000.0,12,91.26029766589087,97.02354673953714,147000000.0,1.0,0.0,False,False,1.0631517672092834,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹134,152,637.57 vs ₹142,624,613.71.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
313,Jharkhand,Nishikant Dubey,GODDA,147000000.0,14,70.25171398936442,86.46722995016466,147000000.0,1.0,0.0,False,False,1.2308202183259922,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹103,270,019.56 vs ₹127,106,828.03.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
314,Maharashtra,Nitin Jairam Gadkari,NAGPUR,168195086.11,15,48.16773347105635,60.554105591863696,147000000.0,1.0,21195086.11000001,True,False,1.2571508191941445,80,0,0,30.91,BLUE,"{'financial': 'Allocation is 3x above the state median threshold: ₹168,195,086.11 > ₹147,000,003.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹81,015,760.79 vs ₹101,849,030.04.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 80, 'duplicate': 0, 'performance': 0}"
315,Bihar,Nityanand Rai,UJJARPUR,147000000.0,15,46.98532479816839,87.8122196610323,147000000.0,1.0,0.0,False,False,1.8689286503443607,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹69,068,427.45 vs ₹129,083,962.90.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
316,Rajasthan,Om Birla,KOTA,163906956.6,14,90.47987458455256,69.43724772415004,147000000.0,1.0,16906956.599999994,True,False,0.767433067773117,80,0,50,44.55,BLUE,"{'financial': 'Allocation is 3x above the state median threshold: ₹163,906,956.60 > ₹147,000,003.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending exceeds expected benchmarks moderately: ₹148,302,808.77 vs ₹113,812,479.49.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 80, 'duplicate': 0, 'performance': 50}"
317,Maharashtra,Omprakash Bhupalsinh Alias Pawan Rajenimbalkar,OSMANABAD,184758519.11,13,37.19973295776219,91.24461754028182,147000000.0,1.0,37758519.110000014,True,False,2.0,80,0,0,30.91,BLUE,"{'financial': 'Allocation is 3x above the state median threshold: ₹184,758,519.11 > ₹147,000,003.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹68,729,675.73 vs ₹168,582,204.14.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 80, 'duplicate': 0, 'performance': 0}"
318,Karnataka,P C Mohan,BANGALORE CENTRAL,159995711.11,14,53.83134730143628,41.27106289822721,147000000.0,1.0,12995711.110000014,True,False,0.766673415530992,80,0,0,30.91,BLUE,"{'financial': 'Allocation is 3x above the state median threshold: ₹159,995,711.11 > ₹147,000,003.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹86,127,846.92 vs ₹66,031,930.57.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 80, 'duplicate': 0, 'performance': 0}"
319,Uttar Pradesh,Pankaj Chowdhary,MAHARAJGANJ_UP,147000000.0,6,52.40435037895297,33.79620997663811,147000000.0,1.0,0.0,False,False,0.6449122970182185,20,0,50,28.18,BLUE,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending exceeds expected benchmarks moderately: ₹77,034,395.06 vs ₹49,680,428.67.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 50}"
320,Assam,PARIMAL SUKLABAIDYA,SILCHAR,148300157.11,10,47.46761674555873,43.37361231319376,147000000.0,1.0,1300157.1100000143,True,False,0.9137516329435684,80,0,0,30.91,BLUE,"{'financial': 'Allocation is 3x above the state median threshold: ₹148,300,157.11 > ₹147,000,003.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹70,394,550.21 vs ₹64,323,135.20.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 80, 'duplicate': 0, 'performance': 0}"
321,Gujarat,PARSHOTTAMBHAI RUPALA,RAJKOT,147000000.0,10,62.55875893538448,79.08879252176631,147000000.0,1.0,0.0,False,False,1.2642321214117327,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹91,961,375.64 vs ₹116,260,525.01.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
322,West Bengal,PARTHA BHOWMICK,BARRACKPUR,147000000.0,12,60.88477186795549,42.03087600005394,147000000.0,1.0,0.0,False,False,0.690334786688679,20,0,50,28.18,BLUE,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending exceeds expected benchmarks moderately: ₹89,500,614.65 vs ₹61,785,387.72.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 50}"
323,Karnataka,Parvatagouda Chandanagouda Gaddigoudar,BAGALKOT,167541747.11,13,84.30244973841718,60.066819659799,147000000.0,1.0,20541747.11000001,True,False,0.7125157079797901,80,0,50,44.55,BLUE,"{'financial': 'Allocation is 3x above the state median threshold: ₹167,541,747.11 > ₹147,000,003.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending exceeds expected benchmarks moderately: ₹141,241,797.15 vs ₹100,636,999.09.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 80, 'duplicate': 0, 'performance': 50}"
324,The Dadra And Nagar Haveli And Daman And Diu,PATEL UMESHBHAI BABUBHAI,DAMAN and DIU,245063957.0,8,50.548146744905786,97.08776604832164,196031978.5,49031978.5,1.0,False,False,1.9206988247913568,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹196,031,978.50.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹123,875,288.60 vs ₹237,927,121.24.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
325,West Bengal,PATHAN YUSUF,BAHARAMPUR,147000000.0,14,43.652504716049286,79.65369167962487,147000000.0,1.0,0.0,False,False,1.824722136742348,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹64,169,181.93 vs ₹117,090,926.77.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
326,Assam,PHANI BHUSAN CHOUDHURY,BARPETA,147000000.0,5,68.7079705515709,82.98647480045611,147000000.0,1.0,0.0,False,False,1.2078143792381124,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹101,000,716.71 vs ₹121,990,117.96.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
